plantID,datetimeRecorded,leafTemp,ambientTemp,soilMoisture,redStrength,greenStrength,blueStrength,lightnessStrength,greenMagentaStrength,blueYellowStrength,hueStrength,saturationStrength,valueStrength
4,2021-08-04 02:03:26,20.23,20.81,297.0,49.61511,64.92355,33.549614,64.39358,115.376015,144.91473,45.73401,123.318924,64.948616
6,2021-08-04 02:08:31,19.23,19.65,933.0,52.545444,64.66224,31.73047,63.968544,116.522766,145.95366,44.14962,134.11035,66.492615
5,2021-08-04 02:09:03,19.55,20.25,1003.0,56.332336,77.1435,38.248035,76.48347,112.09474,148.17384,47.124535,128.11652,77.1435
3,2021-08-04 02:12:42,20.51,21.11,998.0,42.46686,52.38323,25.60696,51.74343,118.35039,143.31284,46.018063,135.64148,54.147144
1,2021-08-04 02:17:49,19.73,20.57,1010.0,117.6626,139.18532,80.163635,139.56068,109.94689,156.66985,42.401405,106.01953,139.18532
2,2021-08-04 02:18:00,20.17,21.01,989.0,73.30407,97.014915,56.261417,97.26908,111.00673,148.16461,48.781475,105.49212,97.014915
1,2021-08-04 02:48:04,19.57,20.43,1015.0,111.362335,133.9038,76.459915,134.1973,109.70266,155.91302,43.408466,107.147354,133.90543
2,2021-08-04 02:48:17,19.99,20.83,1009.0,75.271904,96.75296,55.660507,97.411354,111.866875,148.6131,46.73398,106.816444,96.75302
4,2021-08-04 03:03:59,20.11,20.59,296.0,49.21791,65.1451,32.927216,64.49483,114.98009,145.3259,45.934166,126.46563,65.16318
6,2021-08-04 03:08:59,18.97,19.43,945.0,53.73508,64.48873,31.674137,64.06497,117.14781,146.05687,42.832146,134.32849,66.47776
5,2021-08-04 03:09:33,19.33,20.03,1001.0,57.26713,76.80363,37.79212,76.348434,112.61146,148.40039,45.989403,129.3935,76.80365
3,2021-08-04 03:13:16,20.31,20.81,1003.0,42.4029,53.514057,27.090282,52.821743,117.868164,142.9678,47.79788,130.90135,55.26157
1,2021-08-04 03:18:19,19.41,20.29,1010.0,113.75202,136.23558,78.4916,136.49867,109.70174,156.00726,43.23387,106.04429,136.2358
2,2021-08-04 03:18:33,19.87,20.71,1009.0,76.913795,99.690926,58.031258,100.09419,111.343925,148.60457,47.967308,104.231064,99.69102
4,2021-08-04 03:34:15,20.01,20.49,294.0,50.158848,65.28106,32.25999,64.782196,115.22686,145.87903,44.684525,129.62216,65.33446
6,2021-08-04 03:39:12,18.79,19.31,890.0,52.718666,64.510056,32.179703,63.88771,116.72641,145.67436,44.176895,132.30077,66.45343
5,2021-08-04 03:39:48,19.09,19.85,1004.0,56.90367,76.76948,37.60676,76.253914,112.43973,148.45491,46.18457,130.09677,76.76948
3,2021-08-04 03:43:33,20.11,20.69,1010.0,42.241543,52.74187,24.77045,51.979626,117.925766,143.9064,45.81594,140.27144,54.45934
4,2021-08-04 04:04:31,19.63,20.13,290.0,49.454693,65.074524,32.862167,64.46968,115.11687,145.35834,45.649998,126.42641,65.09842
6,2021-08-04 04:09:26,18.47,18.99,936.0,52.58028,64.51906,31.999214,63.876198,116.63759,145.77908,43.939724,133.7295,66.36339
5,2021-08-04 04:10:02,18.75,19.51,1007.0,57.13235,76.08266,37.107826,75.68805,112.850395,148.47444,45.488274,130.6445,76.08268
3,2021-08-04 04:13:50,19.83,20.43,1004.0,42.166183,52.842934,25.863789,52.107292,117.984245,143.33382,46.730247,135.2571,54.5794
1,2021-08-04 04:18:50,19.03,19.91,1015.0,112.67959,133.158,75.89667,133.86168,110.55875,156.03363,42.24209,107.12454,133.1581
2,2021-08-04 04:19:06,19.47,20.31,1007.0,76.84631,97.00154,55.90507,97.83667,112.405754,148.70549,45.861988,106.20485,97.00154
6,2021-08-04 05:09:54,18.15,18.71,883.0,54.091587,65.78638,33.910263,65.3134,116.89922,145.30879,45.11799,127.04771,68.02326
5,2021-08-04 05:10:33,18.31,19.11,968.0,58.24439,78.21869,40.14937,77.838425,112.622086,147.70816,47.356205,123.844055,78.21872
3,2021-08-04 05:14:40,19.562,20.21,1014.0,43.828117,54.567543,28.989986,54.203835,118.204994,142.42184,49.574406,128.37665,56.592056
1,2021-08-04 05:19:20,18.81,19.63,970.0,119.35739,141.42525,77.06369,141.49213,109.129135,159.2525,41.939846,113.64708,141.42528
2,2021-08-04 05:19:38,19.19,20.002,1010.0,78.54327,97.17829,52.772804,98.02951,112.675735,150.54057,44.031765,114.87742,97.178345
4,2021-08-04 05:35:23,19.57,20.03,290.0,46.634975,65.68572,37.79277,64.742004,114.47866,142.45116,52.565315,118.3286,65.69214
6,2021-08-04 05:40:18,18.31,18.81,934.0,58.849373,75.23039,43.658672,75.08844,115.53444,144.21742,53.177105,124.68361,78.66959
5,2021-08-04 05:40:55,18.63,19.37,969.0,59.583492,87.01902,53.015846,86.476105,110.906876,144.29622,57.174458,121.37385,87.12803
4,2021-08-04 06:05:41,19.45,19.91,292.0,64.32988,96.74907,61.067066,95.8575,109.17586,144.68721,57.629536,127.13993,97.34414
6,2021-08-04 06:10:36,18.11,18.65,948.0,65.182175,90.50286,55.60927,90.22453,112.09372,144.94977,56.165073,129.14137,93.79732
5,2021-08-04 06:11:12,18.47,19.23,999.0,72.684814,109.84621,66.978195,108.85083,106.77368,147.84947,53.878147,128.81223,112.41761
3,2021-08-04 06:15:34,19.77,20.31,1009.0,60.514275,84.74532,57.256268,85.48775,113.750626,141.43115,57.79889,128.47595,88.64343
1,2021-08-04 06:19:58,18.87,19.71,1015.0,86.96346,121.67701,83.8462,121.283005,108.67861,144.79329,60.06345,108.857,122.25782
2,2021-08-04 06:20:26,19.33,20.21,1006.0,90.69642,113.88681,74.606705,115.554596,112.81604,147.38359,47.91603,116.08649,119.70342
4,2021-08-04 07:06:18,19.77,20.33,295.0,67.558624,107.5498,74.616554,106.00727,107.38333,142.34798,62.300556,124.50546,108.64083
6,2021-08-04 07:11:09,18.27,18.99,922.0,66.92898,101.088524,69.006714,100.13706,109.70604,142.45815,62.18353,126.45173,104.2955
4,2021-08-03 01:18:51,20.71,20.79,324.0,55.48975,72.801414,39.139587,72.70661,114.3056,145.756,46.39119,117.33708,72.80461
2,2021-08-03 01:19:21,20.17,20.87,1010.0,72.27661,93.92793,56.049515,94.55931,112.222694,146.91936,48.48517,101.713005,93.92793
6,2021-08-03 01:24:44,18.47,19.57,926.0,49.00484,63.53463,32.405437,63.11605,115.71638,144.971,44.619343,125.700806,63.546387
5,2021-08-03 01:27:00,19.19,20.27,822.0,38.454865,54.28709,22.977467,52.180374,115.00758,144.9849,45.868717,149.99916,54.290638
3,2021-08-03 01:44:40,20.27,20.93,970.0,43.751404,53.428455,26.481522,52.99769,118.442474,143.42406,46.027737,134.69186,55.26183
4,2021-08-03 01:49:07,20.55,20.65,337.0,55.872055,72.819176,39.073143,72.78049,114.45541,145.84154,45.997124,117.50268,72.82185
2,2021-08-03 01:49:38,19.99,20.77,1006.0,75.044586,94.122284,55.539963,95.228424,113.16158,147.57346,45.907932,103.1828,94.122284
6,2021-08-03 01:54:59,18.31,19.39,934.0,50.299736,63.873775,33.476868,63.728176,116.26656,144.65065,43.9446,121.969215,63.88634
5,2021-08-03 01:57:15,19.07,20.15,898.0,38.56475,54.04994,22.96986,51.971817,115.173164,144.89017,45.685787,149.10228,54.050457
1,2021-08-03 03:03:53,19.51,20.15,1014.0,91.59532,115.1379,68.51184,116.07235,110.457054,150.89871,45.71082,102.46818,115.1379
3,2021-08-03 03:15:30,19.71,20.37,1009.0,43.69362,53.250435,26.86882,52.82771,118.576584,143.10909,46.186493,132.47234,55.0768
4,2021-08-03 03:19:54,20.21,20.25,337.0,55.24662,71.729355,38.722836,71.76558,114.716354,145.53989,45.896664,117.144325,71.73358
2,2021-08-03 03:20:29,19.57,20.41,1005.0,75.85518,92.97995,54.415924,94.398544,113.96885,147.81123,44.370052,104.128716,92.97995
6,2021-08-03 03:25:45,17.93,18.958,963.0,48.63293,62.9403,32.11102,62.502666,115.858665,144.83453,44.563194,125.35834,62.952736
5,2021-08-03 03:27:58,18.69,19.75,882.0,37.70399,54.022884,22.747992,51.78072,114.788124,144.90327,46.436207,150.19284,54.02856
3,2021-08-03 04:16:03,19.95,20.55,931.0,44.390102,54.084957,26.524717,53.713383,118.35388,143.74832,45.759354,135.86296,55.97308
4,2021-08-03 04:20:25,20.17,20.27,321.0,52.494236,70.10011,38.397217,69.73714,114.43355,144.67712,47.63646,114.21688,70.1003
2,2021-08-03 04:21:03,19.63,20.37,1001.0,74.0519,93.3435,54.76873,94.3624,113.0689,147.574,46.108482,103.88481,93.3435
3,2021-08-03 05:16:37,19.93,20.63,1004.0,45.288452,56.017937,29.771523,55.825325,118.12886,142.74503,49.577282,128.43552,58.24721
4,2021-08-03 05:20:56,20.17,20.27,319.0,51.05697,67.82971,37.371624,67.557205,114.92898,144.1666,47.677277,115.5932,67.83046
2,2021-08-03 05:21:36,19.45,20.35,1004.0,70.710976,87.96738,45.938896,88.575096,113.505875,149.56758,44.4512,118.51768,87.96747
6,2021-08-03 05:26:44,17.63,18.83,963.0,49.13648,65.234215,35.061443,64.66132,115.30819,144.0544,47.047836,120.21022,65.2345
5,2021-08-03 05:28:59,18.59,19.73,890.0,41.187866,62.4919,32.425148,60.695858,113.18647,143.42223,53.501575,134.29008,62.493454
1,2021-08-03 05:35:14,19.13,19.97,1015.0,84.72108,107.79073,61.94522,108.501175,110.68397,150.73582,46.07469,107.807396,107.79073
1,2021-08-03 07:06:15,19.29,20.01,1008.0,92.35475,139.41873,82.18595,135.98575,101.02875,153.57388,56.20554,120.70983,139.9208
6,2021-08-03 08:28:20,18.47,19.71,856.0,75.812195,113.68335,62.945732,111.16879,104.63563,151.73572,52.60955,129.14003,113.683945
5,2021-08-03 08:30:45,18.91,20.23,881.0,76.5027,118.35657,65.97957,115.68138,103.29843,152.21729,53.016106,133.67213,119.499916
3,2021-08-03 08:49:14,20.39,21.37,1004.0,78.75564,106.47595,55.663857,106.165474,108.519775,153.05724,49.513733,140.00684,109.1401
4,2021-08-03 08:53:13,20.67,20.93,350.0,85.829956,117.92528,58.852966,116.52488,105.8614,156.43948,44.78853,134.6109,119.30981
2,2021-08-03 08:54:05,19.45,20.67,1009.0,85.58613,118.10271,65.6198,116.719406,106.71955,153.03615,46.42346,123.80856,119.965096
5,2021-08-03 10:33:23,19.79,20.99,866.0,60.782192,89.32973,44.293808,87.41975,109.45211,149.91208,46.148685,153.59747,91.93813
1,2021-08-03 10:38:32,20.39,21.21,1013.0,87.94825,133.16333,78.30612,130.13448,101.93501,152.74165,55.998215,121.745316,133.77077
3,2021-08-03 10:52:22,21.21,22.05,989.0,68.48332,92.737625,48.369663,92.76849,110.85954,150.22725,49.08044,150.05565,96.41663
4,2021-08-03 10:54:31,20.71,21.63,342.0,82.074814,111.51714,54.273014,110.37253,107.48718,155.81667,41.794132,139.96059,114.25226
2,2021-08-03 10:57:11,20.15,21.37,1003.0,92.27437,131.77527,68.93897,128.73216,102.59361,157.16922,49.16501,135.88564,131.86313
6,2021-08-03 10:59:40,18.81,20.47,902.0,71.128296,107.367546,63.09872,105.19812,106.314926,148.60378,54.681255,130.90625,107.374115
5,2021-08-03 11:05:59,19.93,21.09,860.0,61.15944,91.857834,47.756084,89.92779,108.81826,149.24881,48.055664,148.84769,94.404205
1,2021-08-03 11:08:52,19.99,21.11,953.0,94.39679,140.19148,82.30353,136.97862,101.569405,154.00348,55.331093,122.43799,141.13612
4,2021-08-03 12:25:28,20.71,21.69,360.0,81.99773,114.83213,54.638237,112.73691,106.120056,156.7347,42.455242,144.50739,117.53167
3,2021-08-03 12:25:40,21.01,22.07,959.0,85.04751,110.9133,53.19403,110.50827,108.63797,156.38701,44.784298,150.57564,114.73535
2,2021-08-03 12:29:50,19.87,21.25,1011.0,72.28255,103.293625,55.722168,101.3125,108.59143,150.64369,44.78337,138.74179,105.861496
6,2021-08-03 12:30:31,18.95,20.47,896.0,77.75018,114.35096,59.33298,111.81324,105.797844,153.61867,48.402054,147.34816,118.0278
5,2021-08-03 12:37:26,19.71,21.01,885.0,81.53835,114.43205,56.369976,111.75594,106.29228,155.47394,43.218334,142.58908,116.44414
1,2021-08-03 12:39:52,19.79,20.83,955.0,102.56832,145.34653,76.69834,141.74231,100.67441,159.56363,49.238384,126.405396,145.34717
4,2021-08-03 13:26:09,20.83,22.05,360.0,84.3454,117.29624,55.104115,115.373276,105.52938,157.71559,42.885323,143.75221,119.174675
3,2021-08-03 13:27:51,21.27,22.49,1008.0,86.46589,112.61622,54.3255,112.216385,108.30436,156.70985,45.409462,148.53938,115.72317
4,2021-08-03 15:57:52,21.51,22.57,344.0,84.297295,129.7641,65.509705,125.76258,100.386925,157.34698,51.88382,142.68196,129.99918
6,2021-08-03 16:02:27,19.83,20.89,873.0,96.129616,126.39324,60.231064,124.84071,106.05688,159.9852,43.866043,145.90503,129.5663
3,2021-08-03 16:05:07,22.05,23.29,1015.0,85.18486,80.910355,40.10741,84.46069,123.92962,150.97238,25.825346,155.9378,90.55522
4,2021-08-03 16:58:32,21.71,22.67,353.0,82.651375,130.16489,67.81957,126.01618,99.89358,156.23654,53.71595,139.89148,130.2943
6,2021-08-03 17:03:01,20.17,20.85,953.0,91.686195,128.45467,61.419777,125.13166,103.056885,159.51979,46.138504,144.1262,128.56432
3,2021-08-03 17:07:04,22.17,23.37,1016.0,85.83544,120.07753,63.60866,118.415,105.45488,154.89532,51.146076,141.8098,122.049995
2,2021-08-03 17:11:34,21.07,22.71,1008.0,90.13807,92.36683,47.352562,94.3706,120.68134,152.06042,27.26013,149.54726,99.99622
5,2021-08-03 17:12:41,20.95,21.41,971.0,119.891426,122.32487,62.12299,125.95389,118.81352,159.48558,28.703869,140.95622,131.7947
1,2021-08-03 17:12:59,20.45,21.61,1003.0,95.31678,144.53938,75.77681,139.95209,98.757965,158.84955,52.909554,135.18756,144.78424
4,2021-08-03 17:28:47,21.51,22.55,352.0,78.89658,118.13459,65.11899,115.728455,103.76914,152.74663,52.94899,126.08459,118.190475
6,2021-08-03 17:33:15,20.09,20.65,907.0,83.68174,116.03154,59.485104,114.68645,106.23991,155.32776,48.94056,136.87868,119.28417
3,2021-08-03 17:37:25,21.73,22.87,990.0,80.12274,110.429695,60.617065,109.68571,107.671036,152.258,51.30875,135.04198,112.44778
2,2021-08-03 17:42:00,20.99,22.15,1012.0,93.56211,130.98,71.97643,128.63533,103.7312,155.59984,49.304447,123.13111,131.03319
1,2021-08-03 01:33:05,19.93,20.59,1016.0,95.255714,116.520485,70.17399,117.937454,111.41344,150.92299,44.27948,100.7457,116.520485
1,2021-08-03 04:34:41,19.33,20.07,1015.0,94.12261,115.10449,68.89893,116.56118,111.52767,150.92542,44.136047,101.60936,115.10449
1,2021-08-03 05:04:57,19.23,19.97,1015.0,89.09917,110.51079,65.55756,111.72627,111.48037,150.32658,45.01192,102.67921,110.51079
3,2021-08-03 06:17:22,19.99,20.71,992.0,59.230835,83.96813,49.862186,83.72868,111.93701,144.93448,54.742733,131.56635,85.27262
4,2021-08-03 06:21:38,20.21,20.27,321.0,72.29787,109.50473,68.30128,108.068634,106.59108,146.86388,57.93057,122.16208,109.62684
2,2021-08-03 06:22:17,19.51,20.39,1013.0,80.32147,114.636696,68.22972,113.39606,106.68182,149.79332,53.159866,117.4557,114.80003
3,2021-08-03 07:48:22,20.15,20.99,993.0,71.71518,101.533646,58.237732,101.04203,108.82203,149.07028,53.883247,133.81514,103.74672
4,2021-08-03 07:52:31,20.49,20.61,336.0,82.591675,122.935745,69.37245,120.68648,103.78421,152.72646,52.89586,129.86395,123.62092
2,2021-08-03 07:53:18,19.45,20.61,1006.0,84.42774,119.24198,66.863495,117.710754,105.76635,152.73608,50.612595,126.08796,119.65256
5,2021-08-03 14:09:26,19.99,21.17,879.0,78.69618,112.27801,58.737892,109.91057,107.003265,153.19044,45.182877,141.58667,115.4207
1,2021-08-03 14:10:50,19.87,20.81,1016.0,99.12089,142.27512,77.246666,138.9709,101.352646,157.79616,51.343834,128.09206,143.2759
4,2021-08-03 15:27:27,21.43,22.75,348.0,95.366264,131.98628,66.442894,129.42488,103.26831,158.90492,47.1647,134.18071,132.01689
6,2021-08-03 15:32:12,19.99,20.99,935.0,97.72516,134.03044,66.44581,131.2517,103.15609,159.85184,46.120018,137.61626,134.0512
3,2021-08-03 15:33:10,21.73,22.87,1014.0,90.55403,119.82902,63.296444,119.11124,107.21095,155.53664,48.12165,134.95863,121.86914
2,2021-08-03 15:37:27,20.87,22.69,1000.0,76.30908,112.02251,60.295677,108.72991,106.23894,151.89465,46.57781,137.03343,113.244965
5,2021-08-03 15:40:54,21.01,21.51,974.0,117.209076,116.82215,59.893654,121.106346,120.489624,158.28548,27.618671,143.06306,128.1179
1,2021-08-03 15:41:49,19.95,21.17,759.0,91.30719,133.82973,70.93299,130.66267,101.512886,156.98424,51.32758,128.6033,133.83711
5,2021-08-03 17:42:58,20.87,21.29,997.0,89.32776,136.03842,73.13888,132.21951,100.23123,156.52135,52.378075,132.33147,136.41953
1,2021-08-03 17:43:17,20.37,21.41,855.0,91.87216,140.23404,80.58204,136.46451,100.22165,154.60979,55.775974,123.68077,140.41711
4,2021-08-03 17:59:04,21.45,22.37,360.0,77.02256,115.26371,63.466362,113.0212,104.329865,152.27841,52.958477,128.32852,115.30761
6,2021-08-03 18:04:44,20.11,20.67,857.0,79.915535,111.186745,59.846333,110.120285,107.35368,152.85393,50.68166,133.27094,114.6204
3,2021-08-03 18:07:46,21.71,22.65,997.0,74.21658,107.558334,64.15286,106.54642,107.56106,148.6804,55.715004,130.59624,109.38019
2,2021-08-03 18:12:31,20.95,22.05,1001.0,91.62408,120.55847,66.39611,119.89793,108.03526,154.1943,43.52137,124.001274,123.477554
1,2021-08-03 18:13:35,20.37,21.33,1015.0,88.51842,131.56007,79.58732,129.07617,103.02588,151.38797,56.25516,115.53828,131.56075
4,2021-08-03 18:59:36,21.43,22.21,356.0,74.33443,111.251595,61.812946,109.25608,105.11289,151.30446,53.135223,128.28586,111.284546
6,2021-08-03 19:05:13,20.05,20.59,926.0,80.548515,111.035355,57.10422,109.923775,107.16021,154.27621,48.716187,136.58456,114.18544
3,2021-08-03 19:08:27,21.45,22.47,1015.0,73.35795,104.20747,58.860775,103.37896,108.02719,150.01039,53.441353,133.4285,106.05646
2,2021-08-03 19:13:56,20.906,22.13,989.0,87.90562,120.4976,62.46595,118.81889,106.02494,155.75185,45.304474,132.98737,122.187294
1,2021-08-03 19:14:12,20.45,21.41,1016.0,84.83293,130.87904,71.86263,127.38342,100.7644,154.75877,54.660114,125.956924,130.8795
4,2021-08-03 19:29:52,21.33,22.09,324.0,75.38349,114.207924,64.64624,111.92307,104.436134,151.09613,54.198067,125.89836,114.24879
6,2021-08-03 19:35:28,20.05,20.598,924.0,83.7616,112.47034,55.852337,111.67952,107.58487,155.77353,46.68297,139.26344,116.18192
3,2021-08-03 19:38:49,21.51,22.49,1015.0,77.299095,110.62106,60.56339,109.26163,106.61583,152.0219,51.61469,136.28018,112.72683
4,2021-08-03 20:00:08,21.33,22.07,343.0,75.026726,113.14452,63.569145,111.00362,104.66835,151.20427,53.840313,126.4384,113.192955
5,2021-08-03 18:13:15,20.45,21.23,997.0,88.56664,136.00746,74.44392,132.23405,100.09066,155.79756,54.062008,131.50475,136.04478
6,2021-08-03 20:05:43,20.11,20.67,951.0,78.05896,104.33475,53.23262,103.89921,109.11822,153.33652,47.86644,137.52281,107.72402
2,2021-08-03 20:14:40,20.89,21.97,1004.0,90.14837,128.84325,74.83244,126.72499,104.07658,152.9638,52.343494,118.39019,128.88412
1,2021-08-03 20:14:47,20.55,21.47,1016.0,101.5521,133.95811,80.37598,133.27086,106.76859,153.13086,50.80814,112.82957,134.01695
4,2021-08-03 20:30:28,21.17,21.89,347.0,60.862823,91.6658,61.85404,90.75089,110.416855,141.85872,59.883026,115.21303,92.212616
5,2021-08-03 20:33:38,20.31,21.07,997.0,70.34578,107.88887,70.540855,106.53109,107.061874,144.75601,60.66828,117.34723,108.04326
6,2021-08-03 20:35:59,20.05,20.53,930.0,63.302128,80.06847,46.55209,80.25824,115.02303,145.35066,50.85524,123.95537,83.65236
3,2021-08-03 20:39:33,21.33,22.15,1012.0,50.36272,68.64972,42.24415,68.69729,115.30317,141.76599,56.696266,126.04498,70.82196
2,2021-08-03 20:45:00,20.83,21.73,1010.0,78.446045,108.030045,64.46581,107.41338,108.775,148.75363,52.521923,112.94134,108.10235
1,2021-08-03 20:45:04,20.55,21.39,1015.0,114.3717,135.20253,72.17247,135.79776,109.744385,158.93341,41.552925,117.32724,135.21274
1,2021-08-03 23:16:18,20.15,20.99,1015.0,113.86412,134.92674,78.38049,135.42123,110.40201,155.5455,42.767033,104.59389,134.92703
2,2021-08-03 23:16:21,20.45,21.37,1004.0,75.460175,96.80924,56.518913,97.521675,112.013596,148.1865,46.987812,104.83065,96.80924
1,2021-08-04 00:16:48,20.21,21.03,1014.0,113.62555,136.6965,78.72812,136.85472,109.45153,156.04652,43.539433,106.00541,136.6965
2,2021-08-04 00:16:55,20.43,21.35,1009.0,74.86603,95.47291,54.787457,96.177635,112.25937,148.49066,46.364075,106.84599,95.47291
4,2021-08-04 00:32:38,20.59,21.19,316.0,49.70045,65.28233,34.0811,64.73914,115.28015,144.78273,46.092693,121.98574,65.31665
1,2021-08-04 01:47:34,19.87,20.69,918.0,107.80831,130.24486,74.56553,130.7232,109.96186,155.10976,43.796513,106.33509,130.245
2,2021-08-04 01:47:44,20.27,21.09,1005.0,76.73786,98.639565,57.7658,99.37257,111.73358,148.38672,47.120846,104.28502,98.639565
4,2021-08-04 02:33:42,20.11,20.71,298.0,49.43989,65.06978,32.987835,64.47453,115.123116,145.29153,45.685818,126.042206,65.09171
6,2021-08-04 02:38:45,19.07,19.51,895.0,53.470764,64.526405,31.701376,64.034935,117.00974,146.02263,43.049557,134.23157,66.4233
5,2021-08-04 02:39:18,19.41,20.15,1005.0,56.309162,76.25926,37.254635,75.67482,112.42116,148.36859,46.357765,130.28848,76.25926
3,2021-08-04 02:42:59,20.31,20.95,1002.0,42.574337,52.42626,25.406038,51.803097,118.349045,143.46158,45.836792,136.7519,54.1943
1,2021-08-04 03:48:34,19.33,20.17,1015.0,111.8198,135.34322,77.80778,135.44234,109.32274,155.79579,43.917667,106.19038,135.34322
2,2021-08-04 03:48:50,19.79,20.59,1012.0,77.00459,97.875725,56.38061,98.61675,112.075356,148.80186,46.321556,106.08304,97.875725
4,2021-08-04 06:35:57,19.63,20.11,291.0,66.999374,105.76572,72.914116,104.39051,107.74465,142.43188,62.00556,123.84248,106.78229
6,2021-08-04 06:40:53,18.25,18.83,926.0,67.48132,98.66299,63.749866,97.953156,110.20009,144.27344,59.184273,128.46437,101.92099
5,2021-08-04 06:41:29,18.63,19.31,994.0,76.725,108.57492,69.44948,108.5852,109.666176,146.43817,50.34544,124.00265,112.86208
6,2021-08-03 08:58:34,18.75,19.97,871.0,82.50435,118.992165,60.048676,116.39752,103.95438,155.91498,48.6557,135.76485,118.992294
5,2021-08-03 09:01:37,18.97,20.27,884.0,79.2603,111.68333,56.447445,109.584564,107.063835,154.2328,44.12594,143.37648,114.85208
4,2021-08-03 22:01:17,20.71,21.37,360.0,50.794624,65.49521,33.60963,65.141335,115.5759,145.26811,44.84996,124.49447,65.52211
6,2021-08-03 22:06:42,19.61,20.17,939.0,54.091866,65.48584,31.786062,64.999565,116.757256,146.4234,43.166348,135.06253,67.38567
3,2021-08-03 22:10:27,20.87,21.67,1009.0,43.11032,53.221584,26.663225,52.71055,118.300964,143.19704,46.31776,133.11598,55.07864
2,2021-08-03 22:15:49,20.43,21.35,1000.0,74.9343,95.244606,55.033054,96.0863,112.43538,148.30765,46.181187,106.16812,95.244644
1,2021-08-03 22:15:49,20.15,20.91,977.0,108.79483,130.62584,75.46485,131.10161,110.230095,154.90158,43.42708,105.53383,130.62595
4,2021-08-03 22:31:33,20.61,21.25,335.0,48.3991,65.623886,33.630894,64.78407,114.4407,145.0556,47.315323,124.60357,65.63547
6,2021-08-03 22:36:55,19.61,20.05,923.0,54.52039,65.33071,31.240185,64.944885,116.95902,146.71886,42.525948,137.47888,67.42777
3,2021-08-03 22:40:44,20.77,21.59,1015.0,41.96088,53.41921,26.075768,52.611465,117.57121,143.47083,47.212986,135.94135,55.16295
4,2021-08-03 23:01:50,20.67,21.31,343.0,49.52683,65.86345,33.17657,65.20786,114.742355,145.53143,46.042248,127.08107,65.8828
3,2021-08-04 06:46:00,19.95,20.55,1011.0,64.684685,90.23254,61.70888,91.076065,113.317764,141.822,56.955723,128.21599,94.59877
1,2021-08-04 06:50:17,18.85,19.73,1015.0,89.526794,131.1737,92.92104,129.77124,106.49377,144.19891,62.881413,111.21252,131.9177
2,2021-08-04 06:50:51,19.39,20.31,1005.0,84.10472,125.46399,92.254234,123.881676,107.18631,141.92732,63.402645,110.50057,126.368675
1,2021-08-04 07:20:39,18.87,19.79,1015.0,88.20348,126.280235,84.3694,125.19099,106.89467,146.59628,59.292248,114.28315,126.902115
2,2021-08-04 07:21:19,19.39,20.33,1008.0,83.66008,115.967514,85.03368,116.15773,110.93891,141.94312,56.95381,111.15477,119.822044
4,2021-08-04 08:37:18,20.59,21.39,304.0,66.22969,104.84771,72.8688,103.382164,107.94717,142.03516,62.09914,125.215645,105.93142
6,2021-08-04 08:41:59,19.17,19.67,863.0,65.63907,100.97932,68.24682,99.75986,109.16319,142.7125,62.314144,128.78769,104.06937
5,2021-08-04 08:42:41,19.594,20.27,975.0,67.25396,104.87285,67.56338,103.47864,107.54149,144.94444,55.87842,127.96324,106.79909
3,2021-08-04 08:47:58,20.95,21.73,957.0,58.89149,86.9487,59.898994,86.877235,112.27601,140.79684,61.43015,131.49257,90.078964
1,2021-08-04 08:51:45,19.71,20.65,895.0,87.06275,124.70539,79.232895,123.48789,106.33942,148.65028,56.37904,117.5554,125.45252
2,2021-08-04 08:52:36,20.15,21.11,1011.0,78.47328,117.723045,85.701454,116.33217,107.91086,141.68237,63.013428,113.32187,118.759766
4,2021-08-04 10:08:12,21.39,22.13,311.0,64.4079,100.76189,68.42474,99.40893,108.49663,142.51187,60.947964,126.11634,101.627
6,2021-08-04 10:12:51,19.83,20.29,928.0,53.87135,87.81253,59.021385,85.967125,109.61108,140.89777,61.83425,128.09106,88.3016
5,2021-08-04 10:13:47,20.17,20.95,934.0,65.75879,104.74468,62.116203,102.74131,106.02898,147.64645,54.241676,133.80179,106.02092
4,2021-08-04 10:38:30,21.55,22.31,321.0,67.7698,104.57696,70.64937,103.172615,108.08752,143.25084,60.39669,124.35467,105.30559
3,2021-08-04 10:49:48,21.77,22.59,970.0,60.765026,88.044685,55.025337,87.77256,111.373184,144.05379,57.81265,137.51408,90.35366
1,2021-08-04 10:53:00,20.33,21.23,1000.0,80.87294,117.43055,70.034805,116.053764,105.92719,149.99327,54.80284,119.38161,117.474304
2,2021-08-04 10:54:14,20.83,21.79,1007.0,73.1207,108.75008,66.24112,107.22909,106.8099,147.81223,55.67813,122.513374,109.034225
4,2021-08-04 11:08:48,21.71,22.49,318.0,70.481606,107.8537,72.138855,106.4021,107.70158,144.08234,59.673717,124.0409,109.05026
6,2021-08-04 11:13:23,20.15,20.67,919.0,58.51643,94.23118,61.60335,92.21575,108.314224,142.735,60.56101,127.29727,94.49817
5,2021-08-04 11:14:24,20.39,21.27,998.0,70.73955,112.18363,68.263824,109.782776,104.87532,147.88045,56.258076,129.05746,112.84069
3,2021-08-04 11:20:20,21.79,22.754,1012.0,61.690243,90.87669,56.294147,90.367096,110.43435,144.63152,58.133537,138.36925,93.039474
1,2021-08-04 11:23:19,20.11,21.11,1014.0,83.51618,121.603905,72.13636,119.95528,105.16175,150.79846,54.81369,120.41926,121.629486
